20/01/2011,511.98
21/01/2011,519.5
24/01/2011,509.88
25/01/2011,501.97
26/01/2011,501.25
27/01/2011,502.68
28/01/2011,510.6
08/02/2011,520.69
09/02/2011,522.59
10/02/2011,520.23
11/02/2011,519.98
14/02/2011,514.05
15/02/2011,517.87
16/02/2011,513.11
17/02/2011,509.83
18/02/2011,503.92
21/02/2011,483.68
22/02/2011,470.02
23/02/2011,470.67
24/02/2011,461.29
25/02/2011,466.96
28/02/2011,461.37
01/03/2011,466.12
02/03/2011,457.83
03/03/2011,452.34
04/03/2011,459.23
07/03/2011,468.22
08/03/2011,475.38
09/03/2011,470.51
10/03/2011,482.49
11/03/2011,495.06
14/03/2011,479.9
15/03/2011,468.74
16/03/2011,463.58
17/03/2011,460.53
18/03/2011,461.08
21/03/2011,468.25
22/03/2011,464.8
23/03/2011,467.64
24/03/2011,461.32
25/03/2011,457.74
28/03/2011,459.52
29/03/2011,457.88
30/03/2011,460.04
31/03/2011,461.13
01/04/2011,459.17
04/04/2011,457.25
05/04/2011,457.2
06/04/2011,464.94
07/04/2011,463.49
08/04/2011,464.29
13/04/2011,461.01
14/04/2011,460.63
15/04/2011,460.96
18/04/2011,455.46
19/04/2011,453.74
20/04/2011,458.5
21/04/2011,460.3
22/04/2011,456.45
25/04/2011,465.62
26/04/2011,461.86
27/04/2011,469.32
28/04/2011,472.93
29/04/2011,480.08
04/05/2011,486.58
05/05/2011,479.29
06/05/2011,472.71
09/05/2011,477.47
10/05/2011,481.29
11/05/2011,483.15
12/05/2011,482.14
13/05/2011,479.67
16/05/2011,471.49
17/05/2011,464.35
18/05/2011,454.91
19/05/2011,444.85
20/05/2011,432.87
23/05/2011,417.82
24/05/2011,402.59
25/05/2011,386.36
26/05/2011,398.04
27/05/2011,410.82
30/05/2011,412.1
31/05/2011,421.37
01/06/2011,435.69
02/06/2011,450.59
03/06/2011,443.41
06/06/2011,433.81
07/06/2011,443.68
08/06/2011,439.57
09/06/2011,443.95
10/06/2011,445
13/06/2011,442.69
14/06/2011,441.54
15/06/2011,441.45
16/06/2011,445.17
17/06/2011,438.93
20/06/2011,431.63
21/06/2011,442.74
22/06/2011,439.63
23/06/2011,434.75
24/06/2011,433.4
27/06/2011,434.25
28/06/2011,432.31
29/06/2011,434.6
30/06/2011,432.54
01/07/2011,425.29
04/07/2011,425.42
05/07/2011,431.03
06/07/2011,428.3
07/07/2011,429.99
08/07/2011,430.32
11/07/2011,425.09
12/07/2011,417.25
13/07/2011,418.18
14/07/2011,418.93
15/07/2011,414.74
18/07/2011,415.77
19/07/2011,410.12
20/07/2011,416.77
21/07/2011,413.06
22/07/2011,409.2
25/07/2011,409.36
26/07/2011,409.39
27/07/2011,409.4
28/07/2011,408.39
29/07/2011,405.7
01/08/2011,401.95
02/08/2011,396.55
03/08/2011,391.47
04/08/2011,396.05
05/08/2011,400.88
08/08/2011,396.41
09/08/2011,387.7
10/08/2011,385.96
11/08/2011,384.44
12/08/2011,383.92
15/08/2011,384.32
16/08/2011,386.48
17/08/2011,393.46
18/08/2011,402.89
19/08/2011,400.76
22/08/2011,406.03
